"path","cve"
"Source/WebCore/html/parser/XSSAuditor.cpp",CVE-2013-0909
"LayoutTests/http/tests/security/xssAuditor/full-block-script-tag.html",CVE-2013-0909
"content/browser/plugin_service_impl.h",CVE-2013-0910
"content/browser/plugin_service_impl.cc",CVE-2013-0910
"content/browser/pepper_flash_settings_helper_impl.cc",CVE-2013-0910
"content/public/browser/render_view_host.h",CVE-2013-0910
"chrome/browser/plugins/plugin_info_message_filter.cc",CVE-2013-0910
"content/browser/plugin_data_remover_impl.cc",CVE-2013-0910
"chrome/browser/renderer_host/plugin_info_message_filter.cc",CVE-2013-0910
"content/browser/renderer_host/render_view_host_impl.h",CVE-2013-0910
"chrome/browser/plugins/plugin_infobar_delegates.cc",CVE-2013-0910
"content/browser/child_process_security_policy_impl.h",CVE-2013-0910
"chrome/browser/chrome_plugin_service_filter.h",CVE-2013-0910
"chrome/browser/content_settings/content_settings_browsertest.cc",CVE-2013-0910
"chrome/browser/plugins/plugin_info_message_filter.h",CVE-2013-0910
"chrome/browser/renderer_host/plugin_info_message_filter.h",CVE-2013-0910
"content/browser/renderer_host/render_message_filter.cc",CVE-2013-0910
"chrome/browser/tab_contents/render_view_context_menu.cc",CVE-2013-0910
"chrome/browser/ui/content_settings/content_setting_bubble_model.cc",CVE-2013-0910
"chrome/browser/plugins/chrome_plugin_service_filter.cc",CVE-2013-0910
"content/browser/plugin_service_impl_browsertest.cc",CVE-2013-0910
"content/public/browser/plugin_service_filter.h",CVE-2013-0910
"chrome/browser/renderer_host/plugin_info_message_filter_unittest.cc",CVE-2013-0910
"content/browser/renderer_host/render_view_host_impl.cc",CVE-2013-0910
"chrome/browser/plugins/chrome_plugin_service_filter.h",CVE-2013-0910
"content/browser/child_process_security_policy_impl.cc",CVE-2013-0910
"chrome/browser/chrome_plugin_service_filter.cc",CVE-2013-0910
"content/public/browser/child_process_security_policy.h",CVE-2013-0910
"webkit/database/database_util.cc",CVE-2013-0911
"webkit/database/database_util.h",CVE-2013-0911
"webkit/database/database_util_unittest.cc",CVE-2013-0911
"content/browser/renderer_host/database_message_filter.cc",CVE-2013-0911
"content/common/gpu/media/h264_parser.cc",CVE-2013-0915
"Source/WebCore/Modules/webaudio/AudioNodeOutput.cpp",CVE-2013-0916
"Source/WebCore/Modules/webaudio/AudioNodeInput.cpp",CVE-2013-0916
"ppapi/proxy/ppb_url_loader_proxy.cc",CVE-2013-0917
"content/renderer/render_view_impl.cc",CVE-2013-0918
"chrome/browser/devtools/devtools_sanity_browsertest.cc",CVE-2013-0918
"chrome/browser/ui/gtk/browser_window_gtk.h",CVE-2013-0919
"chrome/browser/ui/gtk/browser_window_gtk.cc",CVE-2013-0919
"chrome/browser/extensions/api/bookmarks/bookmarks_api.cc",CVE-2013-0920
"chrome/browser/chrome_content_browser_client.h",CVE-2013-0921
"content/browser/web_contents/render_view_host_manager.cc",CVE-2013-0921
"content/browser/devtools/devtools_manager_unittest.cc",CVE-2013-0921
"chrome/browser/chrome_content_browser_client.cc",CVE-2013-0921
"content/public/browser/content_browser_client.h",CVE-2013-0921
"content/public/browser/content_browser_client.cc",CVE-2013-0921
"content/browser/loader/resource_dispatcher_host_impl.cc",CVE-2013-0922
"chrome/browser/ui/login/login_prompt_browsertest.cc",CVE-2013-0922
"chrome/browser/extensions/api/usb/usb_apitest.cc",CVE-2013-0923
"chrome/test/data/extensions/api_test/usb/invalid_length_transfer/test.js",CVE-2013-0923
"chrome/test/data/extensions/api_test/usb/invalid_length_transfer/manifest.json",CVE-2013-0923
"chrome/browser/usb/usb_device.cc",CVE-2013-0923
"chrome/browser/extensions/api/usb/usb_api.cc",CVE-2013-0923
"chrome/browser/extensions/menu_manager.cc",CVE-2013-0925
"chrome/browser/extensions/extension_tab_util_android.cc",CVE-2013-0925
"chrome/browser/extensions/extension_tab_util.cc",CVE-2013-0925
"chrome/browser/extensions/extension_tab_util.h",CVE-2013-0925
"chrome/browser/extensions/api/messaging/message_service.cc",CVE-2013-0925
"chrome/browser/extensions/browser_event_router.cc",CVE-2013-0925
"chrome/test/data/extensions/api_test/tabs/no_permissions/manifest.json",CVE-2013-0925
"chrome/browser/extensions/extension_tabs_apitest.cc",CVE-2013-0925
"chrome/test/data/extensions/api_test/tabs/no_permissions/test.js",CVE-2013-0925
"chrome/browser/extensions/browser_event_router.h",CVE-2013-0925
"webkit/glue/webpreferences.cc",CVE-2013-0926
"LayoutTests/fast/block/layer-not-removed-from-parent-crash-expected.txt",CVE-2013-0948
"LayoutTests/fast/block/layer-not-removed-from-parent-crash.html",CVE-2013-0948
"Source/WebCore/rendering/RenderBlock.cpp",CVE-2013-0948
"chrome_frame/protocol_sink_wrap.cc",CVE-2013-2493
"test/mjsunit/regress/regress-1122.js",CVE-2013-2632
"src/objects.h",CVE-2013-2632
"Source/core/svg/SVGElement.cpp",CVE-2013-2837
"LayoutTests/svg/custom/svg-element-destructor-iteration-crash.html",CVE-2013-2837
"LayoutTests/svg/custom/svg-element-destructor-iteration-crash-expected.txt",CVE-2013-2837
"WebCore/svg/SVGElement.cpp",CVE-2013-2837
"src/version.cc",CVE-2013-2838
"test/mjsunit/regress/regress-235311.js",CVE-2013-2838
"src/x64/lithium-codegen-x64.cc",CVE-2013-2838
"Source/bindings/v8/custom/V8ClipboardCustom.cpp",CVE-2013-2839
"LayoutTests/fast/events/drag-svg-image-crash-expected.txt",CVE-2013-2839
"LayoutTests/fast/events/drag-svg-image-crash.html",CVE-2013-2839
"ManualTests/media-elements/video-iframe.html",CVE-2013-2840
"Source/core/html/HTMLMediaElement.cpp",CVE-2013-2840
"ManualTests/media-elements/video-moved-from-iframe-to-main-page.html",CVE-2013-2840
"WebCore/html/HTMLMediaElement.cpp",CVE-2013-2840
"webkit/plugins/ppapi/ppb_url_loader_impl.cc",CVE-2013-2841
"ppapi/shared_impl/resource.h",CVE-2013-2841
"ppapi/shared_impl/resource.cc",CVE-2013-2841
"WebCore/dom/Document.cpp",CVE-2013-2842
"WebCore/page/FrameView.h",CVE-2013-2842
"trunk/LayoutTests/fast/dom/beforeload/resources/object-beforeload-crash.html",CVE-2013-2842
"WebCore/page/FrameView.cpp",CVE-2013-2842
"LayoutTests/fast/frames/crash-remove-iframe-during-object-beforeload-2-expected.txt",CVE-2013-2842
"Source/core/dom/Document.cpp",CVE-2013-2842
"WebCore/dom/Document.h",CVE-2013-2842
"LayoutTests/fast/dom/beforeload/resources/object-beforeload-crash.html",CVE-2013-2842
"LayoutTests/fast/dom/beforeload/object-beforeload-crash-main.html",CVE-2013-2842
"trunk/Source/core/page/FrameView.h",CVE-2013-2842
"Source/core/dom/Document.h",CVE-2013-2842
"trunk/Source/core/page/FrameView.cpp",CVE-2013-2842
"Source/WebCore/page/FrameView.h",CVE-2013-2842
"trunk/LayoutTests/fast/dom/beforeload/object-beforeload-crash-main.html",CVE-2013-2842
"Source/core/page/FrameView.cpp",CVE-2013-2842
"Source/core/rendering/RenderArena.h",CVE-2013-2842
"LayoutTests/fast/frames/crash-remove-iframe-during-object-beforeload-2.html",CVE-2013-2842
"trunk/LayoutTests/fast/dom/beforeload/object-beforeload-crash-main-expected.txt",CVE-2013-2842
"LayoutTests/fast/dom/beforeload/object-beforeload-crash-main-expected.txt",CVE-2013-2842
"Source/WebCore/page/FrameView.cpp",CVE-2013-2842
"trunk/Source/core/dom/Document.cpp",CVE-2013-2842
"Source/WebCore/dom/Document.cpp",CVE-2013-2842
"Source/core/page/FrameView.h",CVE-2013-2842
"WebCore/rendering/RenderArena.h",CVE-2013-2842
"chrome/browser/speech/chrome_speech_recognition_manager_delegate.cc",CVE-2013-2843
"LayoutTests/fast/css/reload-non-styled-element-crash-expected.txt",CVE-2013-2844
"LayoutTests/fast/css/reload-non-styled-element-crash.html",CVE-2013-2844
"Source/core/css/StyleResolver.cpp",CVE-2013-2844
"WebCore/platform/audio/chromium/AudioBusChromium.cpp",CVE-2013-2845
"WebCore/Modules/webaudio/AudioBasicInspectorNode.cpp",CVE-2013-2845
"Source/modules/webaudio/AudioBuffer.cpp",CVE-2013-2845
"WebCore/Modules/webaudio/MediaStreamAudioDestinationNode.cpp",CVE-2013-2845
"Source/modules/webaudio/AnalyserNode.cpp",CVE-2013-2845
"Source/core/platform/audio/AudioFileReader.h",CVE-2013-2845
"WebCore/platform/audio/AudioBus.cpp",CVE-2013-2845
"Source/core/platform/audio/chromium/AudioBusChromium.cpp",CVE-2013-2845
"Platform/chromium/public/WebAudioBus.h",CVE-2013-2845
"WebCore/Modules/webaudio/AudioNodeInput.h",CVE-2013-2845
"WebCore/platform/audio/AudioBus.h",CVE-2013-2845
"Source/modules/webaudio/AudioBasicInspectorNode.h",CVE-2013-2845
"Source/core/platform/audio/AudioResampler.h",CVE-2013-2845
"WebCore/Modules/webaudio/AudioBasicInspectorNode.h",CVE-2013-2845
"Source/core/platform/audio/AudioBus.h",CVE-2013-2845
"WebCore/platform/audio/AudioResampler.h",CVE-2013-2845
"WebCore/platform/audio/HRTFElevation.cpp",CVE-2013-2845
"Source/core/platform/audio/MultiChannelResampler.cpp",CVE-2013-2845
"Source/core/platform/audio/Reverb.h",CVE-2013-2845
"WebCore/Modules/webaudio/OfflineAudioDestinationNode.cpp",CVE-2013-2845
"Source/modules/webaudio/MediaStreamAudioDestinationNode.cpp",CVE-2013-2845
"WebCore/platform/chromium/support/WebAudioBus.cpp",CVE-2013-2845
"Source/modules/webaudio/AudioBasicInspectorNode.cpp",CVE-2013-2845
"WebCore/platform/audio/Reverb.cpp",CVE-2013-2845
"Source/modules/webaudio/AudioNodeOutput.h",CVE-2013-2845
"WebCore/platform/audio/AudioFileReader.h",CVE-2013-2845
"WebCore/platform/audio/MultiChannelResampler.cpp",CVE-2013-2845
"WebCore/platform/audio/Reverb.h",CVE-2013-2845
"Source/core/platform/audio/HRTFElevation.cpp",CVE-2013-2845
"WebCore/Modules/webaudio/AudioNodeInput.cpp",CVE-2013-2845
"WebCore/Modules/webaudio/AudioNodeOutput.cpp",CVE-2013-2845
"Source/modules/webaudio/AudioNodeInput.h",CVE-2013-2845
"WebCore/Modules/webaudio/AnalyserNode.cpp",CVE-2013-2845
"Source/core/platform/audio/AudioResampler.cpp",CVE-2013-2845
"Source/modules/webaudio/AudioNodeInput.cpp",CVE-2013-2845
"WebCore/Modules/webaudio/AudioBuffer.cpp",CVE-2013-2845
"Source/modules/webaudio/OfflineAudioDestinationNode.h",CVE-2013-2845
"Source/modules/webaudio/AudioNodeOutput.cpp",CVE-2013-2845
"Source/core/platform/audio/Reverb.cpp",CVE-2013-2845
"Source/modules/webaudio/OfflineAudioDestinationNode.cpp",CVE-2013-2845
"Source/core/platform/chromium/support/WebAudioBus.cpp",CVE-2013-2845
"Source/Platform/chromium/public/WebAudioBus.h",CVE-2013-2845
"Source/core/platform/audio/AudioBus.cpp",CVE-2013-2845
"WebCore/platform/audio/AudioResampler.cpp",CVE-2013-2845
"WebCore/Modules/webaudio/AudioNodeOutput.h",CVE-2013-2845
"WebCore/Modules/webaudio/OfflineAudioDestinationNode.h",CVE-2013-2845
"Source/WebKit/chromium/src/WorkerFileWriterCallbacksBridge.h",CVE-2013-2847
"Source/WebKit/chromium/src/WorkerFileWriterCallbacksBridge.cpp",CVE-2013-2847
"Source/WebCore/dom/Element.cpp",CVE-2013-2849
"Source/WebCore/html/parser/HTMLConstructionSite.cpp",CVE-2013-2849
"LayoutTests/editing/pasteboard/paste-noscript-expected.txt",CVE-2013-2849
"Source/WebCore/html/HTMLFrameElementBase.cpp",CVE-2013-2849
"Source/WebCore/xml/parser/XMLDocumentParserLibxml2.cpp",CVE-2013-2849
"Source/WebCore/html/HTMLFrameElementBase.h",CVE-2013-2849
"LayoutTests/editing/pasteboard/paste-noscript.html",CVE-2013-2849
"Source/WebCore/dom/Element.h",CVE-2013-2849
"Source/WebCore/xml/parser/XMLDocumentParserQt.cpp",CVE-2013-2849
"LayoutTests/ChangeLog",CVE-2013-2849
"net/http/http_stream_parser.cc",CVE-2013-2853
"net/http/http_proxy_client_socket_pool_spdy3_unittest.cc",CVE-2013-2853
"net/http/http_stream_parser_unittest.cc",CVE-2013-2853
"net/base/net_error_list.h",CVE-2013-2853
"net/http/http_proxy_client_socket_pool_spdy2_unittest.cc",CVE-2013-2853
"ipc/ipc_platform_file.cc",CVE-2013-2854
"WebCore/bindings/v8/custom/V8InjectedScriptHostCustom.cpp",CVE-2013-2855
"Source/core/inspector/InjectedScriptHost.h",CVE-2013-2855
"Source/bindings/v8/custom/V8InjectedScriptHostCustom.cpp",CVE-2013-2855
"Source/core/html/BaseMultipleFieldsDateAndTimeInputType.cpp",CVE-2013-2856
"LayoutTests/fast/forms/input-type-change-focusout-expected.txt",CVE-2013-2856
"LayoutTests/fast/forms/input-type-change-focusout.html",CVE-2013-2856
"WebCore/html/BaseMultipleFieldsDateAndTimeInputType.cpp",CVE-2013-2856
"LayoutTests/fast/forms/image/image-error-event-crash.html",CVE-2013-2857
"LayoutTests/fast/forms/image/image-error-event-crash-expected.txt",CVE-2013-2857
"WebCore/loader/ImageLoader.cpp",CVE-2013-2857
"Source/core/loader/ImageLoader.cpp",CVE-2013-2857
"Source/WebKit/chromium/src/WebMediaPlayerClientImpl.h",CVE-2013-2858
"webkit/media/webaudiosourceprovider_impl.cc",CVE-2013-2858
"Source/WebKit/chromium/src/WebMediaPlayerClientImpl.cpp",CVE-2013-2858
"LayoutTests/http/tests/security/xss-DENIED-window-name-alert.html",CVE-2013-2859
"LayoutTests/http/tests/security/xss-DENIED-window-name-alert-expected.txt",CVE-2013-2859
"Source/bindings/v8/custom/V8DOMWindowCustom.cpp",CVE-2013-2859
"LayoutTests/http/tests/security/xss-DENIED-window-name-navigator.html",CVE-2013-2859
"LayoutTests/http/tests/security/xss-DENIED-window-name-navigator-expected.txt",CVE-2013-2859
"Source/WebKit/chromium/WebKit.gyp",CVE-2013-2860
"WebKit/chromium/src/IDBFactoryBackendProxy.cpp",CVE-2013-2860
"Source/WebKit/chromium/src/IDBFactoryBackendProxy.cpp",CVE-2013-2860
"WebKit/chromium/src/LocalFileSystemChromium.cpp",CVE-2013-2860
"WebKit/chromium/src/DatabaseObserver.cpp",CVE-2013-2860
"Source/WebKit/chromium/src/WorkerAllowMainThreadBridgeBase.cpp",CVE-2013-2860
"Source/WebKit/chromium/src/DatabaseObserver.cpp",CVE-2013-2860
"Source/WebKit/chromium/src/WorkerAllowMainThreadBridgeBase.h",CVE-2013-2860
"WebKit/chromium/src/WorkerAllowMainThreadBridgeBase.h",CVE-2013-2860
"WebKit/chromium/WebKit.gyp",CVE-2013-2860
"WebKit/chromium/src/WorkerAllowMainThreadBridgeBase.cpp",CVE-2013-2860
"Source/WebKit/chromium/src/LocalFileSystemChromium.cpp",CVE-2013-2860
"trunk/Source/core/rendering/RenderObject.cpp",CVE-2013-2861
"Source/core/rendering/RenderObject.cpp",CVE-2013-2861
"WebCore/rendering/RenderObject.cpp",CVE-2013-2861
"net/socket/ssl_client_socket_unittest.cc",CVE-2013-2863
"net/socket/ssl_client_socket_openssl.cc",CVE-2013-2863
"net/socket/ssl_client_socket_nss.cc",CVE-2013-2863
"net/socket/ssl_client_socket_openssl.h",CVE-2013-2863
"content/renderer/pepper/pepper_audio_input_host.cc",CVE-2013-2866
"content/renderer/pepper/pepper_platform_video_capture_impl.h",CVE-2013-2866
"chrome/browser/policy/policy_browsertest.cc",CVE-2013-2866
"content/renderer/pepper/pepper_platform_audio_input_impl.cc",CVE-2013-2866
"content/renderer/pepper/pepper_platform_video_capture_impl.cc",CVE-2013-2866
"webkit/plugins/ppapi/mock_plugin_delegate.h",CVE-2013-2866
"chrome/browser/media/media_stream_devices_controller.cc",CVE-2013-2866
"content/renderer/pepper/pepper_plugin_delegate_impl.h",CVE-2013-2866
"content/renderer/pepper/pepper_platform_audio_input_impl.h",CVE-2013-2866
"webkit/plugins/ppapi/plugin_delegate.h",CVE-2013-2866
"webkit/plugins/ppapi/mock_plugin_delegate.cc",CVE-2013-2866
"content/renderer/pepper/pepper_video_capture_host.cc",CVE-2013-2866
"content/renderer/pepper/pepper_plugin_delegate_impl.cc",CVE-2013-2866
"LayoutTests/fast/dom/Window/window-focus-self-expected.txt",CVE-2013-2867
"LayoutTests/fast/loader/navigation-scheduler-user-gesture.html",CVE-2013-2867
"LayoutTests/fast/dom/Window/window-focus-self.html",CVE-2013-2867
"LayoutTests/fast/loader/navigation-scheduler-user-gesture-expected.txt",CVE-2013-2867
"Source/core/loader/NavigationScheduler.cpp",CVE-2013-2867
"chrome/common/extensions/extension_sync_type_unittest.cc",CVE-2013-2868
"chrome/common/extensions/sync_helper.cc",CVE-2013-2868
"chrome/common/extensions/extension.cc",CVE-2013-2868
"chrome/common/extensions/sync_type_unittest.cc",CVE-2013-2868
"branches/1500/src/net/url_request/url_request_context.h",CVE-2013-2870
"content/browser/worker_host/worker_process_host.cc",CVE-2013-2870
"branches/1500/src/net/socket_stream/socket_stream.h",CVE-2013-2870
"content/browser/worker_host/worker_process_host.h",CVE-2013-2870
"net/socket_stream/socket_stream_job.h",CVE-2013-2870
"content/browser/renderer_host/socket_stream_dispatcher_host.cc",CVE-2013-2870
"branches/1500/src/net/socket_stream/socket_stream_unittest.cc",CVE-2013-2870
"content/browser/renderer_host/socket_stream_host.cc",CVE-2013-2870
"net/socket_stream/socket_stream.cc",CVE-2013-2870
"branches/1500/src/chrome/browser/net/chrome_url_request_context.cc",CVE-2013-2870
"chrome/browser/net/chrome_url_request_context.h",CVE-2013-2870
"net/url_request/url_request_context.h",CVE-2013-2870
"branches/1500/src/chrome/browser/net/chrome_url_request_context.h",CVE-2013-2870
"net/socket_stream/socket_stream.h",CVE-2013-2870
"content/browser/renderer_host/socket_stream_dispatcher_host.h",CVE-2013-2870
"chrome/browser/net/chrome_url_request_context.cc",CVE-2013-2870
"branches/1500/src/net/socket_stream/socket_stream_job.h",CVE-2013-2870
"net/socket_stream/socket_stream_unittest.cc",CVE-2013-2870
"Source/core/html/BaseMultipleFieldsDateAndTimeInputType.cpp",CVE-2013-2871
"Source/core/html/InputType.cpp",CVE-2013-2871
"LayoutTests/fast/forms/number/number-type-update-by-change-event-expected.txt",CVE-2013-2871
"LayoutTests/fast/forms/number/number-type-update-by-change-event.html",CVE-2013-2871
"LayoutTests/fast/forms/input-type-change-focusout-expected.txt",CVE-2013-2871
"LayoutTests/fast/forms/input-type-change-focusout.html",CVE-2013-2871
"Source/core/html/HTMLInputElement.cpp",CVE-2013-2871
"content/common/sandbox_mac_system_access_unittest.mm",CVE-2013-2872
"content/common/common.sb",CVE-2013-2872
"content/ppapi_plugin/ppapi.sb",CVE-2013-2872
"trunk/src/webkit/glue/weburlloader_impl.cc",CVE-2013-2873
"webkit/glue/weburlloader_impl.cc",CVE-2013-2873
"content/browser/webkit_browsertest.cc",CVE-2013-2873
"trunk/src/content/test/data/error-body-no-crash.html",CVE-2013-2873
"Source/core/loader/ResourceLoader.cpp",CVE-2013-2873
"trunk/src/content/browser/webkit_browsertest.cc",CVE-2013-2873
"content/test/data/error-body-no-crash.html",CVE-2013-2873
"LayoutTests/svg/custom/unicode-in-tspan-multi-svg-crash-expected.txt",CVE-2013-2875
"Source/core/rendering/svg/SVGInlineTextBox.h",CVE-2013-2875
"LayoutTests/platform/chromium-mac-snowleopard/svg/W3C-SVG-1.1/struct-dom-06-b-expected.txt",CVE-2013-2875
"LayoutTests/TestExpectations",CVE-2013-2875
"LayoutTests/platform/chromium-win-xp/svg/W3C-SVG-1.1/text-align-08-b-expected.txt",CVE-2013-2875
"Source/core/rendering/svg/SVGRootInlineBox.h",CVE-2013-2875
"LayoutTests/platform/chromium-win-xp/svg/W3C-SVG-1.1/text-align-08-b-expected.png",CVE-2013-2875
"LayoutTests/platform/chromium-mac-lion/svg/W3C-SVG-1.1/struct-dom-06-b-expected.txt",CVE-2013-2875
"Source/core/rendering/svg/SVGInlineTextBox.cpp",CVE-2013-2875
"LayoutTests/svg/custom/unicode-in-tspan-multi-svg-crash.html",CVE-2013-2875
"chrome/browser/extensions/api/tabs/tabs_api.cc",CVE-2013-2876
"third_party/libxml/src/parser.c",CVE-2013-2877
"third_party/libxml/README.chromium",CVE-2013-2877
"third_party/libxml/src/include/libxml/xmlerror.h",CVE-2013-2877
"Source/core/editing/TextIterator.cpp",CVE-2013-2878
"chrome/browser/ui/sync/one_click_signin_sync_starter.h",CVE-2013-2879
"chrome/browser/ui/webui/inline_login_ui.cc",CVE-2013-2879
"chrome/browser/signin/signin_manager.cc",CVE-2013-2879
"chrome/browser/ui/sync/one_click_signin_helper.h",CVE-2013-2879
"chrome/browser/signin/signin_manager.h",CVE-2013-2879
"chrome/browser/ui/sync/one_click_signin_sync_starter.cc",CVE-2013-2879
"chrome/browser/signin/signin_browsertest.cc",CVE-2013-2879
"chrome/browser/ui/sync/one_click_signin_helper.cc",CVE-2013-2879
"LayoutTests/http/tests/security/xss-DENIED-window-index-assign.html",CVE-2013-2881
"Source/bindings/v8/custom/V8WindowCustom.cpp",CVE-2013-2881
"src/hydrogen.h",CVE-2013-2881
"src/hydrogen-instructions.cc",CVE-2013-2881
"src/full-codegen.cc",CVE-2013-2881
"src/objects.cc",CVE-2013-2881
"src/ast.cc",CVE-2013-2881
"test/mjsunit/regress/regress-crbug-260345.js",CVE-2013-2881
"src/hydrogen.cc",CVE-2013-2881
"test/cctest/test-api.cc",CVE-2013-2881
"LayoutTests/http/tests/security/xss-DENIED-window-index-assign-expected.txt",CVE-2013-2881
"src/version.cc",CVE-2013-2881
"src/ast.h",CVE-2013-2881
"src/apinatives.js",CVE-2013-2882
"test/cctest/test-api.cc",CVE-2013-2882
"src/version.cc",CVE-2013-2882
"LayoutTests/fast/dom/MutationObserver/disconnect-transient-crash-expected.txt",CVE-2013-2883
"Source/core/dom/Node.cpp",CVE-2013-2883
"LayoutTests/fast/dom/MutationObserver/disconnect-transient-crash.html",CVE-2013-2883
"LayoutTests/fast/dom/Attr/set-attribute-node-from-iframe-expected.txt",CVE-2013-2884
"LayoutTests/fast/dom/Attr/set-attribute-node-from-iframe.html",CVE-2013-2884
"Source/core/dom/Element.cpp",CVE-2013-2884
"LayoutTests/fast/forms/time-multiple-fields/time-multiple-fields-crash-by-focus-on-unload-expected.txt",CVE-2013-2885
"LayoutTests/fast/forms/time-multiple-fields/time-multiple-fields-crash-by-focus-on-unload.html",CVE-2013-2885
"LayoutTests/fast/forms/time-multiple-fields/time-multiple-fields-change-type-on-focus-3-expected.txt",CVE-2013-2885
"Source/core/dom/ContainerNode.cpp",CVE-2013-2885
"Source/core/dom/Document.cpp",CVE-2013-2885
"LayoutTests/fast/forms/time-multiple-fields/time-multiple-fields-change-type-on-focus-3.html",CVE-2013-2885
"Source/core/html/BaseMultipleFieldsDateAndTimeInputType.cpp",CVE-2013-2885
"Source/core/html/BaseMultipleFieldsDateAndTimeInputType.h",CVE-2013-2885
"trunk/src/base/files/file_path_unittest.cc",CVE-2013-2900
"LayoutTests/fast/filesystem/op-get-entry-expected.txt",CVE-2013-2900
"LayoutTests/fast/filesystem/resources/op-get-entry.js",CVE-2013-2900
"trunk/src/webkit/fileapi/sandbox_mount_point_provider_unittest.cc",CVE-2013-2900
"trunk/src/base/files/file_path.cc",CVE-2013-2900
"Source/core/dom/Document.cpp",CVE-2013-2902
"Source/core/dom/StyleSheetCollection.cpp",CVE-2013-2902
"Source/core/dom/ProcessingInstruction.h",CVE-2013-2902
"Source/core/dom/DocumentStyleSheetCollection.cpp",CVE-2013-2902
"Source/core/html/HTMLMediaElement.cpp",CVE-2013-2903
"LayoutTests/loader/resources/empty.xml",CVE-2013-2904
"LayoutTests/loader/iframe-src-change-onload-crash.html",CVE-2013-2904
"Source/core/dom/Document.cpp",CVE-2013-2904
"LayoutTests/loader/iframe-src-change-onload-crash-expected.txt",CVE-2013-2904
"Source/core/html/HTMLMediaElement.cpp",CVE-2013-2906
"Source/modules/webaudio/ConvolverNode.cpp",CVE-2013-2906
"Source/core/platform/audio/HRTFElevation.cpp",CVE-2013-2906
"Source/core/platform/audio/AudioDSPKernelProcessor.h",CVE-2013-2906
"Source/core/platform/audio/AudioDSPKernelProcessor.cpp",CVE-2013-2906
"chrome/browser/ui/cocoa/location_bar/location_icon_decoration.mm",CVE-2013-2908
"chrome/browser/ui/android/website_settings_popup_android.cc",CVE-2013-2908
"chrome/browser/content_settings/tab_specific_content_settings.cc",CVE-2013-2908
"chrome/browser/ui/gtk/location_bar_view_gtk.cc",CVE-2013-2908
"chrome/browser/ui/views/location_bar/page_info_helper.cc",CVE-2013-2908
"chrome/browser/tab_contents/render_view_context_menu.cc",CVE-2013-2908
"Source/bindings/v8/ScriptController.cpp",CVE-2013-2908
"Source/web/tests/WebFrameTest.cpp",CVE-2013-2908
"LayoutTests/fast/text/international/unicode-bidi-isolate-nested-with-removes-expected.txt",CVE-2013-2909
"Source/core/rendering/RenderBlockLineLayout.cpp",CVE-2013-2909
"LayoutTests/fast/text/international/unicode-bidi-isolate-nested-with-removes.html",CVE-2013-2909
"LayoutTests/fast/text/international/unicode-bidi-isolate-nested-with-removes-not-adjacent-expected.txt",CVE-2013-2909
"Source/core/rendering/InlineIterator.h",CVE-2013-2909
"LayoutTests/fast/text/international/unicode-bidi-isolate-nested-with-removes-not-adjacent.html",CVE-2013-2909
"Source/modules/webaudio/AudioScheduledSourceNode.cpp",CVE-2013-2910
"Source/modules/webaudio/AudioScheduledSourceNode.h",CVE-2013-2910
"LayoutTests/svg/custom/invalid-xslt-crash.svg",CVE-2013-2911
"Source/core/xml/XSLStyleSheetLibxslt.cpp",CVE-2013-2911
"LayoutTests/TestExpectations",CVE-2013-2911
"Source/core/xml/XSLStyleSheet.h",CVE-2013-2911
"content/renderer/pepper/pepper_in_process_router.cc",CVE-2013-2912
"content/renderer/pepper/pepper_in_process_router.h",CVE-2013-2912
"Source/core/xml/parser/XMLDocumentParser.cpp",CVE-2013-2913
"chrome/browser/ui/views/color_chooser_win.cc",CVE-2013-2914
"chrome/browser/ui/views/color_chooser_dialog.cc",CVE-2013-2914
"content/browser/web_contents/web_contents_impl.cc",CVE-2013-2915
"content/browser/web_contents/navigation_controller_impl_unittest.cc",CVE-2013-2915
"content/browser/web_contents/navigation_controller_impl.cc",CVE-2013-2915
"content/browser/web_contents/web_contents_impl_browsertest.cc",CVE-2013-2915
"content/browser/web_contents/navigation_controller_impl.h",CVE-2013-2915
"content/browser/renderer_host/render_view_host_impl.h",CVE-2013-2916
"content/browser/web_contents/web_contents_impl.cc",CVE-2013-2916
"Source/core/loader/FrameLoader.cpp",CVE-2013-2916
"Source/core/page/PageGroupLoadDeferrer.cpp",CVE-2013-2916
"Source/web/tests/WebFrameTest.cpp",CVE-2013-2916
"Source/core/loader/FrameLoader.h",CVE-2013-2916
"Source/core/platform/audio/ReverbConvolverStage.cpp",CVE-2013-2917
"LayoutTests/fast/css-generated-content/normalize-with-first-letter-and-before-content-crash.html",CVE-2013-2918
"LayoutTests/fast/css-generated-content/normalize-with-first-letter-and-before-content-crash-expected.txt",CVE-2013-2918
"Source/core/rendering/RenderBlock.cpp",CVE-2013-2918
"Source/core/rendering/RenderBlock.h",CVE-2013-2918
"src/version.cc",CVE-2013-2919
"test/mjsunit/regress/regress-crbug-282736.js",CVE-2013-2919
"src/objects.cc",CVE-2013-2919
"url/url_canon_relative.cc",CVE-2013-2920
"Source/core/loader/cache/ResourceFetcher.cpp",CVE-2013-2921
"LayoutTests/http/tests/misc/stop-loading-on-resource-timing-buffer-full-crash.html",CVE-2013-2921
"Source/core/fetch/ResourceFetcher.cpp",CVE-2013-2921
